C02199V02655,Sex,C03367V04052,County,TLIST(A1),CensusYear,C02076V03371,Age Group,STATISTIC,Statistic Label,UNIT,VALUE,C03789V04537,Administrative Counties
2,Female,WH,Westmeath,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,291.0,,
2,Female,WH,Westmeath,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,52.3,,
2,Female,WX,Wexford,2011,2011,-,All ages,EY015C01,Persons in private households,Number,72535.0,,
2,Female,WX,Wexford,2011,2011,-,All ages,EY015C02,Persons living alone,Number,5970.0,,
2,Female,WX,Wexford,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,8.2,,
2,Female,WX,Wexford,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,8809.0,,
2,Female,WX,Wexford,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,2788.0,,
2,Female,WX,Wexford,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,31.6,,
2,Female,WX,Wexford,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,5862.0,,
2,Female,WX,Wexford,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,2167.0,,
2,Female,WX,Wexford,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,37.0,,
2,Female,WX,Wexford,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,3587.0,,
2,Female,WX,Wexford,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,1544.0,,
2,Female,WX,Wexford,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,43.0,,
2,Female,WX,Wexford,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,1929.0,,
2,Female,WX,Wexford,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,893.0,,
2,Female,WX,Wexford,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,46.3,,
2,Female,WX,Wexford,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,847.0,,
2,Female,WX,Wexford,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,389.0,,
2,Female,WX,Wexford,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,45.9,,
2,Female,WX,Wexford,2016,2016,-,All ages,EY015C01,Persons in private households,Number,74852.0,,
2,Female,WX,Wexford,2016,2016,-,All ages,EY015C02,Persons living alone,Number,6419.0,,
2,Female,WX,Wexford,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,8.6,,
2,Female,WX,Wexford,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,10557.0,,
2,Female,WX,Wexford,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,3233.0,,
2,Female,WX,Wexford,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,30.6,,
2,Female,WX,Wexford,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,7085.0,,
2,Female,WX,Wexford,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,2522.0,,
2,Female,WX,Wexford,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,35.6,,
2,Female,WX,Wexford,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,4276.0,,
2,Female,WX,Wexford,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,1755.0,,
2,Female,WX,Wexford,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,41.0,,
2,Female,WX,Wexford,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,2278.0,,
2,Female,WX,Wexford,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,1058.0,,
2,Female,WX,Wexford,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,46.4,,
2,Female,WX,Wexford,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,987.0,,
2,Female,WX,Wexford,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,492.0,,
2,Female,WX,Wexford,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,49.8,,
2,Female,WW,Wicklow,2011,2011,-,All ages,EY015C01,Persons in private households,Number,68174.0,,
2,Female,WW,Wicklow,2011,2011,-,All ages,EY015C02,Persons living alone,Number,5033.0,,
2,Female,WW,Wicklow,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,7.4,,
2,Female,WW,Wicklow,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,7419.0,,
2,Female,WW,Wicklow,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,2360.0,,
2,Female,WW,Wicklow,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,31.8,,
2,Female,WW,Wicklow,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,4779.0,,
2,Female,WW,Wicklow,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,1825.0,,
2,Female,WW,Wicklow,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,38.2,,
2,Female,WW,Wicklow,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,2908.0,,
2,Female,WW,Wicklow,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,1307.0,,
2,Female,WW,Wicklow,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,44.9,,
2,Female,WW,Wicklow,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,1629.0,,
2,Female,WW,Wicklow,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,790.0,,
2,Female,WW,Wicklow,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,48.5,,
2,Female,WW,Wicklow,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,743.0,,
2,Female,WW,Wicklow,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,353.0,,
2,Female,WW,Wicklow,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,47.5,,
2,Female,WW,Wicklow,2016,2016,-,All ages,EY015C01,Persons in private households,Number,71321.0,,
2,Female,WW,Wicklow,2016,2016,-,All ages,EY015C02,Persons living alone,Number,5208.0,,
2,Female,WW,Wicklow,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,7.3,,
2,Female,WW,Wicklow,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,9042.0,,
2,Female,WW,Wicklow,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,2588.0,,
2,Female,WW,Wicklow,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,28.6,,
2,Female,WW,Wicklow,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,5902.0,,
2,Female,WW,Wicklow,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,2002.0,,
2,Female,WW,Wicklow,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,33.9,,
2,Female,WW,Wicklow,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,3467.0,,
2,Female,WW,Wicklow,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,1430.0,,
2,Female,WW,Wicklow,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,41.2,,
2,Female,WW,Wicklow,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,1830.0,,
2,Female,WW,Wicklow,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,889.0,,
2,Female,WW,Wicklow,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,48.6,,
2,Female,WW,Wicklow,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,819.0,,
2,Female,WW,Wicklow,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,421.0,,
2,Female,WW,Wicklow,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,51.4,,
2,Female,CE,Clare,2011,2011,-,All ages,EY015C01,Persons in private households,Number,57772.0,,
2,Female,CE,Clare,2011,2011,-,All ages,EY015C02,Persons living alone,Number,5149.0,,
2,Female,CE,Clare,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,8.9,,
2,Female,CE,Clare,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,6900.0,,
2,Female,CE,Clare,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,2354.0,,
2,Female,CE,Clare,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,34.1,,
2,Female,CE,Clare,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,4618.0,,
2,Female,CE,Clare,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,1853.0,,
2,Female,CE,Clare,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,40.1,,
2,Female,CE,Clare,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,2960.0,,
2,Female,CE,Clare,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,1378.0,,
2,Female,CE,Clare,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,46.6,,
2,Female,CE,Clare,2011,2011,620,80 years and over,EY015C01,Persons in private households,Number,1725.0,,
2,Female,CE,Clare,2011,2011,620,80 years and over,EY015C02,Persons living alone,Number,873.0,,
2,Female,CE,Clare,2011,2011,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,50.6,,
2,Female,CE,Clare,2011,2011,630,85 years and over,EY015C01,Persons in private households,Number,786.0,,
2,Female,CE,Clare,2011,2011,630,85 years and over,EY015C02,Persons living alone,Number,408.0,,
2,Female,CE,Clare,2011,2011,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,51.9,,
2,Female,CE,Clare,2016,2016,-,All ages,EY015C01,Persons in private households,Number,58797.0,,
2,Female,CE,Clare,2016,2016,-,All ages,EY015C02,Persons living alone,Number,5517.0,,
2,Female,CE,Clare,2016,2016,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,9.4,,
2,Female,CE,Clare,2016,2016,575,65 years and over,EY015C01,Persons in private households,Number,8393.0,,
2,Female,CE,Clare,2016,2016,575,65 years and over,EY015C02,Persons living alone,Number,2699.0,,
2,Female,CE,Clare,2016,2016,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,32.2,,
2,Female,CE,Clare,2016,2016,590,70 years and over,EY015C01,Persons in private households,Number,5485.0,,
2,Female,CE,Clare,2016,2016,590,70 years and over,EY015C02,Persons living alone,Number,2070.0,,
2,Female,CE,Clare,2016,2016,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,37.7,,
2,Female,CE,Clare,2016,2016,605,75 years and over,EY015C01,Persons in private households,Number,3348.0,,
2,Female,CE,Clare,2016,2016,605,75 years and over,EY015C02,Persons living alone,Number,1488.0,,
2,Female,CE,Clare,2016,2016,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,44.4,,
2,Female,CE,Clare,2016,2016,620,80 years and over,EY015C01,Persons in private households,Number,1865.0,,
2,Female,CE,Clare,2016,2016,620,80 years and over,EY015C02,Persons living alone,Number,942.0,,
2,Female,CE,Clare,2016,2016,620,80 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,50.5,,
2,Female,CE,Clare,2016,2016,630,85 years and over,EY015C01,Persons in private households,Number,868.0,,
2,Female,CE,Clare,2016,2016,630,85 years and over,EY015C02,Persons living alone,Number,476.0,,
2,Female,CE,Clare,2016,2016,630,85 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,54.8,,
2,Female,CC,Cork City,2011,2011,-,All ages,EY015C01,Persons in private households,Number,58579.0,,
2,Female,CC,Cork City,2011,2011,-,All ages,EY015C02,Persons living alone,Number,7118.0,,
2,Female,CC,Cork City,2011,2011,-,All ages,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,12.2,,
2,Female,CC,Cork City,2011,2011,575,65 years and over,EY015C01,Persons in private households,Number,9244.0,,
2,Female,CC,Cork City,2011,2011,575,65 years and over,EY015C02,Persons living alone,Number,3323.0,,
2,Female,CC,Cork City,2011,2011,575,65 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,35.9,,
2,Female,CC,Cork City,2011,2011,590,70 years and over,EY015C01,Persons in private households,Number,6594.0,,
2,Female,CC,Cork City,2011,2011,590,70 years and over,EY015C02,Persons living alone,Number,2679.0,,
2,Female,CC,Cork City,2011,2011,590,70 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,40.6,,
2,Female,CC,Cork City,2011,2011,605,75 years and over,EY015C01,Persons in private households,Number,4164.0,,
2,Female,CC,Cork City,2011,2011,605,75 years and over,EY015C02,Persons living alone,Number,1957.0,,
2,Female,CC,Cork City,2011,2011,605,75 years and over,EY015C03,Persons living alone as a percentage of persons in the age group in private households,%,47.0,,
